target,first_time_on_hero_count_diff,low_hero_exp_count_team_diff,matches_played_diff,winrate_diff,kills_per_min_diff,deaths_per_min_diff,assists_per_min_diff,networth_per_min_diff,damage_per_min_diff,damage_taken_per_min_diff,obj_damage_per_min_diff,crit_shot_rate_diff,accuracy_diff
0,0,-1,-6.166666666666629,-0.022025767886816316,-0.013827598709899247,0.0065960924570571955,-0.007701808365226159,28.84943594054539,-70.45893503858224,54.027101008783006,48.718156958537264,0.0035349922871122375,-0.03961138821139665
0,0,-1,41.16666666666667,0.1136733946183705,0.004588431566953988,-0.009714147707529486,0.11129316711007839,-54.32317981180108,149.04258792328028,-4.551725504231513,10.715777225357868,-0.038437927967790594,-0.028114540227818896
0,0,0,-10.166666666666657,0.0709756278257947,-0.027674584419436515,-0.008924601786038183,0.031827828391443214,15.603335684245167,-16.06354726968266,38.15839726395711,18.258975712553536,-0.009965359074208535,-0.01207696161255789
0,0,1,-221.83333333333334,0.0957440661717971,0.0038460287070652133,0.058961557963151945,-0.02559109479007221,38.811247929685806,72.37127814991891,212.36951589589705,101.78020261388664,-0.009445559389290953,-0.004270495472941671
0,-2,-1,35.5686274509804,-0.13617168725623086,0.032496391348349474,0.026373255612599233,-0.0163339292628496,-5.997554308236204,-1.6824853490817304,298.4446294934388,-80.95889828192459,0.04158302321531167,0.036789173566157296
0,-2,-2,-8.955555555555554,0.33810173386958303,0.01303066804754896,0.05864519847363345,0.06329037830056627,35.42381478343509,46.95308366845393,75.81697633405588,97.33456610989607,0.017820941896092513,0.005802059511710644
0,0,-1,-91.83333333333333,0.08204473736083678,-0.017672919429174844,-0.028389099320026645,0.0654605200413379,-27.519755239761025,-200.76387455471286,-110.42995570624726,-38.44589684557337,-0.001292073038767494,-0.015965952887883994
1,-1,-1,16.18181818181818,-0.1120983728826867,-0.0005996352446755171,0.033649471727276115,-0.029144054928946728,47.0495269495691,98.54986483459254,236.6520929553343,58.039380002947894,-0.006272588675848095,-0.00010657894310650562
1,0,-3,-2.0,0.19043543818896846,0.05270393531666645,0.007355567619312442,0.017915363950923746,17.497502683302855,65.0107196109301,116.4443300298235,64.44772102190291,0.034998900708302874,0.035891462244352246
0,0,0,122.0,-0.11574657496995777,-0.015427289182526921,0.05054495134485218,-0.053807035302905204,-184.41567131198326,-240.7883220713942,-57.94951303295977,-132.62794134857913,0.0074333119794283975,0.02693637343897981
1,-1,-1,62.68344226579521,0.059926073542606095,-0.006059310180073912,-0.014994379864854662,0.03145172197199886,-10.488839128827067,103.45309547180341,128.499005920831,-1.0823442128225338,0.003970322835515738,-0.12091356887322019
